invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,invoiceyear,invoicemonth,totalcost
575484,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-11-09 17:02:00,3.95,16670.0,United Kingdom,2011,11,15.8
539492,21755,LOVE BUILDING BLOCK WORD,1,2010-12-20 10:14:00,11.87,Unknown,United Kingdom,2010,12,11.87
579777,22991,GIRAFFE WOODEN RULER,1,2011-11-30 15:13:00,4.13,Unknown,United Kingdom,2011,11,4.13
548867,22983,CARD BILLBOARD FONT,12,2011-04-04 14:17:00,0.42,14719.0,United Kingdom,2011,4,5.04
559896,22303,COFFEE MUG APPLES DESIGN,6,2011-07-13 12:15:00,2.55,15530.0,United Kingdom,2011,7,15.3
540517,51014A,"FEATHER PEN,HOT PINK",12,2011-01-09 12:02:00,0.85,17128.0,United Kingdom,2011,1,10.2
578067,22108,PING! MICROWAVE PLATE,2,2011-11-22 15:43:00,3.29,Unknown,United Kingdom,2011,11,6.58
542733,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-01-31 15:35:00,0.85,15058.0,United Kingdom,2011,1,0.85
574856,82494l,WOODEN FRAME ANTIQUE WHITE ,4,2011-11-07 12:06:00,8.29,Unknown,United Kingdom,2011,11,33.16
544464,22562,MONSTERS STENCIL CRAFT,2,2011-02-20 14:38:00,1.25,17323.0,United Kingdom,2011,2,2.5
546092,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-03-09 11:54:00,7.9,17138.0,United Kingdom,2011,3,15.8
568176,23388,WOODLAND MINI BACKPACK,4,2011-09-25 13:25:00,4.15,12685.0,France,2011,9,16.6
570284,23203,JUMBO BAG VINTAGE DOILY ,3,2011-10-10 11:30:00,2.08,14419.0,United Kingdom,2011,10,6.24
566186,21945,STRAWBERRIES  DESIGN FLANNEL ,12,2011-09-09 13:02:00,0.85,16603.0,United Kingdom,2011,9,10.2
555275,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-06-01 17:18:00,4.13,Unknown,United Kingdom,2011,6,4.13
C540837,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-01-11 15:02:00,1.06,14733.0,United Kingdom,2011,1,2.12
581492,20979,36 PENCILS TUBE RED RETROSPOT,3,2011-12-09 10:03:00,2.46,Unknown,United Kingdom,2011,12,7.38
577768,23352,ROLL WRAP 50'S RED CHRISTMAS ,1,2011-11-21 15:18:00,2.46,Unknown,United Kingdom,2011,11,2.46
546643,22846,BREAD BIN DINER STYLE RED ,1,2011-03-15 13:23:00,16.95,16214.0,United Kingdom,2011,3,16.95
578270,21993,FLORAL FOLK STATIONERY SET,12,2011-11-23 13:39:00,2.46,14096.0,United Kingdom,2011,11,29.52
551696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-05-03 13:39:00,2.55,14110.0,United Kingdom,2011,5,81.6
552665,21931,JUMBO STORAGE BAG SUKI,4,2011-05-10 15:05:00,4.13,Unknown,United Kingdom,2011,5,16.52
554117,21787,RAIN PONCHO RETROSPOT,24,2011-05-22 15:12:00,0.85,13758.0,United Kingdom,2011,5,20.4
551507,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-04-28 18:11:00,1.25,18272.0,United Kingdom,2011,4,15.0
573362,22597,MUSICAL ZINC HEART DECORATION ,72,2011-10-30 13:06:00,0.29,12597.0,Spain,2011,10,20.88
536876,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2010-12-03 11:36:00,2.51,Unknown,United Kingdom,2010,12,2.51
552290,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-05-08 13:32:00,0.85,16007.0,United Kingdom,2011,5,0.85
566708,22738,RIBBON REEL SNOWY VILLAGE,120,2011-09-14 11:55:00,1.45,13078.0,United Kingdom,2011,9,174.0
541267,22782,SET 3 WICKER STORAGE BASKETS ,8,2011-01-17 10:37:00,9.95,12779.0,Poland,2011,1,79.6
544796,16156S,WRAP PINK FAIRY CAKES ,25,2011-02-23 13:37:00,0.42,16208.0,United Kingdom,2011,2,10.5
540551,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,3,2011-01-10 09:43:00,8.47,Unknown,United Kingdom,2011,1,25.410000000000004
541696,16237,SLEEPING CAT ERASERS,4,2011-01-20 18:08:00,0.42,Unknown,United Kingdom,2011,1,1.68
571653,21224,SET/4 SKULL BADGES,20,2011-10-18 12:17:00,1.06,14298.0,United Kingdom,2011,10,21.200000000000003
560108,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-07-15 08:59:00,5.45,16979.0,United Kingdom,2011,7,16.35
569695,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-10-05 15:35:00,0.29,16843.0,United Kingdom,2011,10,13.919999999999998
560434,21328,BALLOONS  WRITING SET ,43,2011-07-18 15:56:00,0.83,Unknown,United Kingdom,2011,7,35.69
576574,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-15 13:53:00,3.75,13078.0,United Kingdom,2011,11,15.0
564742,23334,IVORY WICKER HEART SMALL,2,2011-08-28 15:01:00,0.63,17346.0,United Kingdom,2011,8,1.26
547510,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-03-23 13:42:00,8.5,15245.0,United Kingdom,2011,3,34.0
575930,22627,MINT KITCHEN SCALES,1,2011-11-11 17:58:00,16.63,Unknown,United Kingdom,2011,11,16.63
536749,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-02 13:49:00,2.1,17976.0,United Kingdom,2010,12,2.1
555284,23161,REGENCY CAKE FORK,12,2011-06-02 09:37:00,1.04,14298.0,United Kingdom,2011,6,12.48
569545,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-10-04 16:37:00,5.79,Unknown,United Kingdom,2011,10,5.79
541216,21238,RED RETROSPOT CUP,4,2011-01-14 13:52:00,0.85,15311.0,United Kingdom,2011,1,3.4
539317,22077,6 RIBBONS RUSTIC CHARM,1,2010-12-16 19:04:00,1.65,17392.0,United Kingdom,2010,12,1.65
543820,22523,CHILDS GARDEN FORK PINK,1,2011-02-13 16:05:00,0.85,16084.0,United Kingdom,2011,2,0.85
569965,21259,VICTORIAN SEWING BOX SMALL ,2,2011-10-06 18:47:00,5.95,18109.0,United Kingdom,2011,10,11.9
573576,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-10-31 14:09:00,1.25,14096.0,United Kingdom,2011,10,3.75
552311,22295,HEART FILIGREE DOVE LARGE,24,2011-05-08 15:22:00,1.65,15312.0,United Kingdom,2011,5,39.6
551012,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-04-26 10:32:00,3.29,Unknown,United Kingdom,2011,4,3.29
556073,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-06-08 15:05:00,4.65,16358.0,United Kingdom,2011,6,18.6
C541501,85118,HEART T-LIGHT HOLDER,7,2011-01-18 15:26:00,1.25,13458.0,United Kingdom,2011,1,8.75
578541,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-11-24 15:01:00,4.95,14277.0,France,2011,11,14.85
578027,23263,SET OF 3 WOODEN HEART DECORATIONS,24,2011-11-22 13:29:00,1.25,15977.0,United Kingdom,2011,11,30.0
554514,82567,"AIRLINE LOUNGE,METAL SIGN",4,2011-05-24 15:58:00,1.63,Unknown,United Kingdom,2011,5,6.52
568708,23390,DOLLY GIRL MINI BACKPACK,4,2011-09-28 15:41:00,4.15,12393.0,Australia,2011,9,16.6
538255,48187,DOORMAT NEW ENGLAND,2,2010-12-10 12:33:00,7.95,14911.0,EIRE,2010,12,15.9
561925,10080,GROOVY CACTUS INFLATABLE,12,2011-08-01 12:28:00,0.39,16551.0,United Kingdom,2011,8,4.68
C548605,22453,MEASURING TAPE BABUSHKA BLUE,1,2011-04-01 11:03:00,2.95,Unknown,United Kingdom,2011,4,2.95
579501,23314,VINTAGE CHRISTMAS TABLECLOTH,8,2011-11-29 16:16:00,10.39,14088.0,United Kingdom,2011,11,83.12
581402,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-12-08 13:45:00,0.85,14653.0,United Kingdom,2011,12,0.85
539501,22190,LOCAL CAFE MUG,2,2010-12-20 11:08:00,2.1,17085.0,United Kingdom,2010,12,4.2
562934,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2011-08-10 16:56:00,2.46,Unknown,United Kingdom,2011,8,2.46
564372,20749,ASSORTED COLOUR MINI CASES,4,2011-08-25 09:55:00,7.95,12714.0,France,2011,8,31.8
572103,23486,ANTIQUE HEART SHELF UNIT,1,2011-10-20 15:57:00,16.65,17571.0,United Kingdom,2011,10,16.65
550617,23206,LUNCH BAG APPLE DESIGN,10,2011-04-19 13:03:00,1.65,13376.0,United Kingdom,2011,4,16.5
545895,23002,TRAVEL CARD WALLET SKULLS,1,2011-03-07 17:14:00,0.83,Unknown,United Kingdom,2011,3,0.83
556183,21114,LAVENDER SCENTED FABRIC HEART,10,2011-06-09 11:37:00,1.25,13134.0,United Kingdom,2011,6,12.5
565434,22960,JAM MAKING SET WITH JARS,3,2011-09-04 13:35:00,4.25,12867.0,United Kingdom,2011,9,12.75
568721,21563,RED HEART SHAPE LOVE BUCKET ,4,2011-09-28 16:24:00,5.79,Unknown,United Kingdom,2011,9,23.16
573274,82583,HOT BATHS METAL SIGN,6,2011-10-28 13:10:00,4.96,Unknown,United Kingdom,2011,10,29.76
545580,20719,WOODLAND CHARLOTTE BAG,10,2011-03-04 08:43:00,0.85,13931.0,United Kingdom,2011,3,8.5
559923,21206,STRAWBERRY HONEYCOMB  GARLAND ,3,2011-07-13 16:07:00,1.63,Unknown,United Kingdom,2011,7,4.89
580865,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-12-06 11:58:00,1.65,17914.0,United Kingdom,2011,12,1.65
555925,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2011-06-07 17:13:00,24.96,Unknown,United Kingdom,2011,6,24.96
561209,20718,RED RETROSPOT SHOPPER BAG,1,2011-07-25 16:57:00,2.46,Unknown,United Kingdom,2011,7,2.46
C544583,S,SAMPLES,1,2011-02-21 14:48:00,95.0,Unknown,United Kingdom,2011,2,95.0
546624,85049H,URBAN BLACK RIBBONS ,12,2011-03-15 11:38:00,1.25,14193.0,United Kingdom,2011,3,15.0
558475,22037,ROBOT BIRTHDAY CARD,1,2011-06-29 15:58:00,0.83,Unknown,United Kingdom,2011,6,0.83
538626,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,2010-12-13 12:57:00,2.95,17338.0,United Kingdom,2010,12,5.9
575085,22998,TRAVEL CARD WALLET KEEP CALM,24,2011-11-08 13:41:00,0.42,12849.0,United Kingdom,2011,11,10.08
539395,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,36,2010-12-17 11:52:00,0.85,12471.0,Germany,2010,12,30.6
555250,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-06-01 14:58:00,2.1,Unknown,United Kingdom,2011,6,2.1
544904,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-02-24 13:46:00,2.95,13018.0,United Kingdom,2011,2,17.700000000000003
580137,23371,SET 36 COLOUR PENCILS SPACEBOY ,3,2011-12-01 19:54:00,1.25,17566.0,United Kingdom,2011,12,3.75
563374,15036,ASSORTED COLOURS SILK FAN,12,2011-08-16 10:03:00,0.83,13953.0,United Kingdom,2011,8,9.96
576236,23208,LUNCH BAG VINTAGE LEAF DESIGN,4,2011-11-14 13:31:00,1.65,13755.0,United Kingdom,2011,11,6.6
567662,23389,SPACEBOY MINI BACKPACK,2,2011-09-21 15:12:00,4.15,17758.0,United Kingdom,2011,9,8.3
570088,22381,TOY TIDY PINK POLKADOT,1,2011-10-07 11:32:00,2.1,16764.0,United Kingdom,2011,10,2.1
549327,84912A,No description,70,2011-04-08 10:46:00,0.0,Unknown,United Kingdom,2011,4,0.0
566973,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-09-16 09:21:00,2.95,15152.0,United Kingdom,2011,9,17.700000000000003
571257,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2011-10-14 17:17:00,1.63,Unknown,United Kingdom,2011,10,1.63
564516,21931,JUMBO STORAGE BAG SUKI,1,2011-08-25 14:45:00,4.13,Unknown,United Kingdom,2011,8,4.13
577314,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2011-11-18 13:23:00,9.95,12444.0,Norway,2011,11,39.8
539735,22208,WOOD STAMP SET THANK YOU,1,2010-12-21 15:17:00,3.36,Unknown,United Kingdom,2010,12,3.36
575875,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-11-11 13:06:00,2.46,Unknown,United Kingdom,2011,11,2.46
544776,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-02-23 11:39:00,4.96,Unknown,United Kingdom,2011,2,4.96
541421,22594,CHRISTMAS GINGHAM TREE,3,2011-01-17 17:44:00,1.63,Unknown,United Kingdom,2011,1,4.89
558752,23200,JUMBO BAG PEARS,6,2011-07-03 11:40:00,2.08,16931.0,United Kingdom,2011,7,12.48
561542,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-07-28 10:09:00,1.25,15105.0,United Kingdom,2011,7,15.0
551085,21900,"KEY FOB , SHED",24,2011-04-26 12:29:00,0.65,14854.0,United Kingdom,2011,4,15.6
552000,21195,PINK  HONEYCOMB PAPER BALL ,4,2011-05-05 15:56:00,4.13,Unknown,United Kingdom,2011,5,16.52
568568,22049,WRAP CHRISTMAS SCREEN PRINT,25,2011-09-28 08:48:00,0.19,14412.0,United Kingdom,2011,9,4.75
545690,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2011-03-06 12:46:00,2.95,13263.0,United Kingdom,2011,3,2.95
550477,21843,RED RETROSPOT CAKE STAND,2,2011-04-18 14:01:00,10.95,17338.0,United Kingdom,2011,4,21.9
536572,21756,BATH BUILDING BLOCK WORD,3,2010-12-01 15:40:00,5.95,16539.0,United Kingdom,2010,12,17.85
549874,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2011-04-12 15:23:00,1.25,16919.0,United Kingdom,2011,4,2.5
575755,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-11-11 10:45:00,0.79,17015.0,United Kingdom,2011,11,7.9
541596,84870C,GREEN GEISHA GIRL ,1,2011-01-19 16:19:00,3.75,17602.0,United Kingdom,2011,1,3.75
564755,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-08-30 10:31:00,8.29,Unknown,United Kingdom,2011,8,8.29
546896,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,2011-03-17 18:24:00,4.13,Unknown,United Kingdom,2011,3,4.13
565401,21407,BROWN CHECK CAT DOORSTOP ,1,2011-09-02 17:38:00,4.25,16686.0,United Kingdom,2011,9,4.25
547240,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-03-21 16:32:00,1.25,17585.0,United Kingdom,2011,3,7.5
578344,23354,6 GIFT TAGS 50'S CHRISTMAS ,3,2011-11-24 09:21:00,1.63,Unknown,United Kingdom,2011,11,4.89
547249,21238,RED RETROSPOT CUP,4,2011-03-22 09:27:00,1.67,Unknown,United Kingdom,2011,3,6.68
536532,22865,HAND WARMER OWL DESIGN,12,2010-12-01 13:24:00,2.1,12433.0,Norway,2010,12,25.200000000000003
538349,90214C,"LETTER ""C"" BLING KEY RING",1,2010-12-10 14:59:00,0.85,Unknown,United Kingdom,2010,12,0.85
550471,20728,LUNCH BAG CARS BLUE,2,2011-04-18 13:52:00,4.13,Unknown,United Kingdom,2011,4,8.26
578088,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,2,2011-11-22 16:47:00,1.45,16376.0,United Kingdom,2011,11,2.9
554421,23163,REGENCY SUGAR TONGS,8,2011-05-24 12:12:00,2.49,18202.0,United Kingdom,2011,5,19.92
540458,22654,DELUXE SEWING KIT ,3,2011-01-07 12:28:00,5.95,12501.0,Germany,2011,1,17.85
570668,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-10-11 14:34:00,2.95,17837.0,United Kingdom,2011,10,17.700000000000003
552508,37342,POLKADOT COFFEE CUP & SAUCER PINK,6,2011-05-09 16:27:00,2.46,Unknown,United Kingdom,2011,5,14.76
570258,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-10-10 09:56:00,2.46,Unknown,United Kingdom,2011,10,4.92
546365,22281,EASTER TREE YELLOW BIRDS,4,2011-03-11 11:35:00,5.95,12520.0,Germany,2011,3,23.8
539472,84826,ASSTD DESIGN 3D PAPER STICKERS,2,2010-12-19 14:23:00,0.85,15581.0,United Kingdom,2010,12,1.7
575787,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-11-11 11:18:00,4.15,12518.0,Germany,2011,11,16.6
574660,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,2011-11-06 11:55:00,0.39,15407.0,United Kingdom,2011,11,0.39
551696,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-03 13:39:00,0.85,14110.0,United Kingdom,2011,5,8.5
546884,22178,VICTORIAN GLASS HANGING T-LIGHT,13,2011-03-17 18:08:00,2.46,Unknown,United Kingdom,2011,3,31.98
561398,20726,LUNCH BAG WOODLAND,10,2011-07-27 10:52:00,1.65,16767.0,United Kingdom,2011,7,16.5
C573037,22423,REGENCY CAKESTAND 3 TIER,11,2011-10-27 13:45:00,10.95,12471.0,Germany,2011,10,120.45
550280,85194L,HANGING SPRING FLOWER EGG LARGE,10,2011-04-15 13:31:00,0.85,13048.0,United Kingdom,2011,4,8.5
539290,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-12-16 16:36:00,1.45,16271.0,United Kingdom,2010,12,5.8
570871,23284,DOORMAT KEEP CALM AND COME IN,1,2011-10-12 16:36:00,16.63,Unknown,United Kingdom,2011,10,16.63
576644,22457,NATURAL SLATE HEART CHALKBOARD ,8,2011-11-16 10:01:00,5.79,Unknown,United Kingdom,2011,11,46.32
557263,23209,LUNCH BAG DOILEY PATTERN ,100,2011-06-19 11:08:00,1.45,14646.0,Netherlands,2011,6,145.0
539436,22189,CREAM HEART CARD HOLDER,1,2010-12-17 14:49:00,8.47,Unknown,United Kingdom,2010,12,8.47
574950,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-11-08 09:29:00,3.29,Unknown,United Kingdom,2011,11,9.87
543040,21624,VINTAGE UNION JACK DOORSTOP,2,2011-02-02 17:06:00,5.95,17337.0,United Kingdom,2011,2,11.9
549923,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,2011-04-13 09:59:00,4.95,13138.0,United Kingdom,2011,4,19.8
541684,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-01-20 15:22:00,2.95,15498.0,United Kingdom,2011,1,2.95
572553,22065,CHRISTMAS PUDDING TRINKET POT ,4,2011-10-24 17:09:00,1.63,Unknown,United Kingdom,2011,10,6.52
571241,21327,SKULLS WRITING SET ,1,2011-10-14 14:58:00,1.65,14592.0,United Kingdom,2011,10,1.65
538255,22423,REGENCY CAKESTAND 3 TIER,6,2010-12-10 12:33:00,12.75,14911.0,EIRE,2010,12,76.5
547063,22555,PLASTERS IN TIN STRONGMAN,1,2011-03-20 13:33:00,1.65,14769.0,United Kingdom,2011,3,1.65
577782,22318,FIVE HEART HANGING DECORATION,1,2011-11-21 16:17:00,2.95,16549.0,United Kingdom,2011,11,2.95
552041,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-06 08:25:00,2.08,14273.0,United Kingdom,2011,5,20.8
549276,22900, SET 2 TEA TOWELS I LOVE LONDON ,15,2011-04-07 13:11:00,3.25,16745.0,United Kingdom,2011,4,48.75
580754,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-12-06 10:05:00,3.29,Unknown,United Kingdom,2011,12,3.29
559016,22423,REGENCY CAKESTAND 3 TIER,8,2011-07-05 13:01:00,12.75,14051.0,United Kingdom,2011,7,102.0
574756,23582,VINTAGE DOILY JUMBO BAG RED ,20,2011-11-07 09:40:00,2.08,13534.0,United Kingdom,2011,11,41.6
566786,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-15 10:29:00,2.08,13518.0,United Kingdom,2011,9,20.8
562427,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-08-04 17:19:00,7.95,17267.0,United Kingdom,2011,8,7.95
574287,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-03 15:09:00,0.95,14723.0,United Kingdom,2011,11,0.95
553661,23175,REGENCY MILK JUG PINK ,28,2011-05-18 11:59:00,2.75,13572.0,United Kingdom,2011,5,77.0
564975,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-08-31 15:35:00,9.95,17097.0,Spain,2011,8,9.95
548978,20752,BLUE POLKADOT WASHING UP GLOVES,2,2011-04-05 12:08:00,2.1,15727.0,United Kingdom,2011,4,4.2
577768,21356,TOAST ITS - FAIRY FLOWER,3,2011-11-21 15:18:00,0.83,Unknown,United Kingdom,2011,11,2.49
538196,21533,RETROSPOT LARGE MILK JUG,12,2010-12-10 10:56:00,4.25,12731.0,France,2010,12,51.0
566221,90200B,BLACK SWEETHEART BRACELET,1,2011-09-09 16:13:00,4.15,Unknown,United Kingdom,2011,9,4.15
570466,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,2,2011-10-10 16:03:00,3.75,16791.0,United Kingdom,2011,10,7.5
578949,22434,BALLOON PUMP WITH 10 BALLOONS,1,2011-11-27 14:30:00,1.95,14954.0,United Kingdom,2011,11,1.95
552869,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-12 08:41:00,2.55,15106.0,United Kingdom,2011,5,15.3
578682,22070,SMALL RED RETROSPOT MUG IN BOX ,12,2011-11-25 08:55:00,3.39,17173.0,United Kingdom,2011,11,40.68
